age,taille,poids,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,risque_personnel,loyer_mensuel,montant_pret
59,158.0,49.0,oui,bac,Île-de-France,non,500,marié,0.96,5000.0,12880.28442840676
43,177.1,51.4,non,bac,Normandie,non,2109,divorcé,0.85,5175.89104031576,500.0
72,169.8,68.6,oui,bac+2,Occitanie,oui,3143,célibataire,0.48,5175.89104031576,16787.149367299113
19,166.0,77.0,non,bac+2,Occitanie,non,2856,marié,0.06,5175.89104031576,13537.226653486512
28,157.3,96.1,oui,master,Occitanie,non,2330,divorcé,0.01,10000.0,5139.944002422777
63,163.0,96.7,non,bac,Provence-Alpes-Côte d’Azur,oui,2632,marié,0.2,5000.0,10742.08668165976
72,180.7,65.9,non,aucun,Hauts-de-France,oui,1646,marié,0.01,5000.0,500.0
36,147.3,91.6,oui,bac,Hauts-de-France,oui,2819,célibataire,0.69,939.77,4903.107218766983
34,158.7,93.6,oui,bac+2,Occitanie,non,1172,marié,0.75,10000.0,4347.087192331062
55,143.0,61.4,oui,aucun,Occitanie,non,3433,divorcé,0.23,5175.89104031576,500.0
73,178.9,95.1,oui,doctorat,Auvergne-Rhône-Alpes,oui,2930,divorcé,0.71,5000.0,16362.08140437725
65,184.4,76.3,non,bac+2,Île-de-France,non,500,célibataire,0.59,5175.89104031576,500.0
46,163.5,72.2,non,master,Auvergne-Rhône-Alpes,oui,1839,célibataire,0.71,5175.89104031576,8363.069812379106
41,157.8,59.6,non,master,Hauts-de-France,oui,3414,marié,0.93,5175.89104031576,8268.237558582412
29,167.4,56.5,non,master,Bretagne,oui,3503,célibataire,0.4,835.55,500.0
55,184.5,60.3,oui,bac,Bretagne,oui,1961,marié,0.91,10000.0,500.0
43,178.1,66.0,oui,bac+2,Hauts-de-France,oui,3059,marié,0.32,5000.0,14094.30081760922
18,175.0,77.8,oui,bac,Corse,non,1838,veuf,0.71,5175.89104031576,12327.103312473731
51,160.9,73.5,non,doctorat,Provence-Alpes-Côte d’Azur,oui,607,célibataire,0.77,5175.89104031576,500.0
32,176.7,50.8,non,doctorat,Auvergne-Rhône-Alpes,oui,3539,célibataire,0.66,5175.89104031576,16486.630528664326
36,157.4,82.7,oui,master,Corse,oui,3823,célibataire,0.49,5000.0,500.0
22,158.1,52.6,non,bac+2,Auvergne-Rhône-Alpes,oui,2039,divorcé,0.99,5000.0,10940.033527908712
56,177.4,37.7,non,bac,Corse,non,3254,divorcé,0.43,5175.89104031576,500.0
29,173.0,84.4,non,master,Provence-Alpes-Côte d’Azur,oui,3095,veuf,0.51,5175.89104031576,15956.415381253795
38,155.5,69.2,non,bac,Occitanie,non,3637,marié,0.78,5000.0,500.0
60,154.4,47.6,non,bac+2,Île-de-France,oui,2362,divorcé,0.99,10000.0,16700.76628033377
32,177.7,84.4,non,bac,Corse,oui,1279,veuf,0.14,625.03,500.0
75,172.6,72.7,non,doctorat,Île-de-France,non,2601,marié,0.55,5175.89104031576,23011.86294145387
28,158.3,84.9,oui,doctorat,Île-de-France,non,2466,marié,0.3,10000.0,40654.402745121486
50,169.9,73.3,oui,bac+2,Île-de-France,oui,2206,veuf,0.35,10000.0,17017.89448731642
40,171.3,66.9,non,master,Auvergne-Rhône-Alpes,oui,3421,célibataire,0.18,5000.0,10841.692499506436
32,170.5,72.9,non,doctorat,Hauts-de-France,non,2619,marié,0.13,1015.11,5197.820123101617
22,171.0,86.6,non,master,Hauts-de-France,oui,1935,veuf,0.8,5175.89104031576,4442.78545543748
54,177.1,37.7,non,bac+2,Auvergne-Rhône-Alpes,non,1167,célibataire,0.61,10000.0,500.0
47,162.3,51.3,non,bac,Corse,non,831,célibataire,0.66,10000.0,500.0
32,182.8,64.7,non,aucun,Bretagne,non,3817,marié,0.63,10000.0,11363.917069634696
58,180.7,69.8,oui,master,Bretagne,oui,2364,marié,0.45,5000.0,19324.86083354619
69,160.7,57.6,non,doctorat,Bretagne,non,1571,marié,0.76,5000.0,17512.77847105645
36,166.3,74.6,oui,bac,Provence-Alpes-Côte d’Azur,oui,3928,marié,0.89,5000.0,18882.798050504884
65,164.3,44.9,oui,master,Occitanie,oui,1527,divorcé,0.26,5175.89104031576,500.0
51,172.5,102.1,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,2563,divorcé,0.5,5175.89104031576,500.0
30,174.4,39.3,non,doctorat,Bretagne,oui,2273,veuf,0.4,785.97,500.0
65,167.1,71.7,oui,master,Provence-Alpes-Côte d’Azur,oui,2357,marié,0.78,5175.89104031576,20931.30685439814
38,187.9,66.2,oui,aucun,Île-de-France,non,2401,marié,0.11,1205.8,500.0
24,175.8,63.4,oui,bac+2,Hauts-de-France,non,3883,marié,0.45,5175.89104031576,18309.68450374269
63,170.8,76.1,oui,doctorat,Île-de-France,non,1750,marié,0.82,855.48,25850.979979764164
68,169.2,89.9,non,bac+2,Occitanie,oui,4228,marié,0.84,5000.0,14071.112177650724
62,167.5,59.1,oui,aucun,Occitanie,oui,2963,veuf,0.31,5000.0,500.0
26,170.4,75.9,non,doctorat,Bretagne,non,2706,marié,0.39,5000.0,26809.32041261296
34,177.3,60.3,non,bac+2,Île-de-France,non,1297,veuf,0.97,5000.0,500.0
23,176.8,50.1,non,aucun,Occitanie,non,4637,célibataire,0.09,5175.89104031576,25030.670052142177
29,182.4,68.6,non,bac,Normandie,oui,2645,marié,0.14,5175.89104031576,2277.145354776111
26,160.1,40.6,non,aucun,Provence-Alpes-Côte d’Azur,non,3126,veuf,0.31,369.35,17845.000580176118
60,154.3,76.7,oui,bac+2,Hauts-de-France,oui,2151,marié,0.63,10000.0,500.0
72,167.7,83.7,oui,master,Provence-Alpes-Côte d’Azur,non,1851,divorcé,0.82,5000.0,27262.08181334808
69,168.5,98.8,oui,bac,Corse,oui,2901,marié,0.55,10000.0,500.0
31,176.1,73.1,non,master,Normandie,non,994,célibataire,0.3,784.78,16881.538527785102
40,173.2,92.6,non,bac,Corse,oui,3435,veuf,0.17,5000.0,1919.650604490946
48,175.7,49.4,non,bac,Île-de-France,non,500,veuf,0.69,10000.0,5366.782135844513
43,164.8,75.2,oui,doctorat,Corse,oui,2252,marié,0.13,10000.0,19770.58801447668
35,149.0,69.6,oui,doctorat,Normandie,non,529,célibataire,0.02,5175.89104031576,28518.042402682
65,176.0,68.5,non,bac+2,Auvergne-Rhône-Alpes,non,967,veuf,0.95,5000.0,10322.651983787207
49,173.9,58.5,non,bac,Bretagne,oui,2312,marié,0.75,10000.0,1979.748774111976
59,175.5,45.8,non,bac+2,Auvergne-Rhône-Alpes,non,682,veuf,0.08,10000.0,6873.663473407061
37,176.1,68.3,non,bac,Normandie,oui,2509,marié,0.88,421.19,500.0
34,167.1,82.8,non,aucun,Provence-Alpes-Côte d’Azur,oui,2661,célibataire,0.82,10000.0,500.0
18,175.7,83.0,non,doctorat,Bretagne,non,3231,marié,0.09,5175.89104031576,30700.651508551942
43,176.7,79.0,oui,bac,Normandie,non,2106,veuf,0.23,5000.0,500.0
35,165.1,61.4,non,bac,Bretagne,oui,2671,marié,0.78,5000.0,500.0
23,163.1,93.0,oui,bac,Occitanie,non,3871,veuf,0.06,5175.89104031576,500.0
39,173.9,81.0,oui,master,Auvergne-Rhône-Alpes,oui,2691,marié,0.89,5000.0,21945.904315684653
32,178.3,55.0,non,master,Hauts-de-France,oui,2033,veuf,0.3,525.64,500.0
48,184.2,40.3,oui,aucun,Auvergne-Rhône-Alpes,oui,2481,divorcé,0.17,10000.0,500.0
48,175.2,74.6,non,doctorat,Hauts-de-France,non,2218,marié,0.74,5175.89104031576,500.0
75,160.6,69.9,oui,bac,Bretagne,non,2903,divorcé,0.91,5175.89104031576,500.0
65,178.7,92.2,oui,master,Hauts-de-France,non,2548,célibataire,0.18,5175.89104031576,3031.3718481659403
26,174.6,90.5,oui,bac+2,Normandie,non,4819,divorcé,0.45,1130.56,34330.9380373806
69,164.6,50.4,non,master,Auvergne-Rhône-Alpes,oui,2300,veuf,0.93,10000.0,500.0
48,167.2,80.0,non,master,Auvergne-Rhône-Alpes,oui,3878,veuf,0.52,5175.89104031576,5446.426084695993
63,165.9,77.3,oui,master,Île-de-France,non,1592,célibataire,0.84,967.95,35021.51375923789
36,190.7,84.7,non,doctorat,Hauts-de-France,oui,2765,marié,0.87,5175.89104031576,7694.327938151058
58,172.7,54.8,oui,bac+2,Hauts-de-France,oui,2581,veuf,0.61,5000.0,4272.007237846425
18,172.5,54.9,oui,bac,Normandie,non,500,marié,0.2,911.59,2461.673939789295
70,172.8,74.9,non,bac+2,Île-de-France,oui,2005,marié,0.43,5175.89104031576,500.0
28,163.1,73.4,non,master,Hauts-de-France,non,4102,marié,0.97,5175.89104031576,500.0
65,169.3,49.7,oui,bac+2,Corse,non,1950,veuf,0.46,1506.14,12937.14499278152
62,166.5,81.2,non,bac+2,Île-de-France,oui,1973,divorcé,0.45,10000.0,500.0
55,159.2,50.5,non,aucun,Bretagne,oui,500,veuf,0.9,5175.89104031576,500.0
39,169.1,78.9,oui,bac,Bretagne,non,2115,divorcé,0.08,1047.81,500.0
71,162.1,89.7,non,master,Auvergne-Rhône-Alpes,non,2238,marié,0.86,10000.0,500.0
75,178.9,56.9,non,master,Normandie,oui,3051,marié,0.47,5175.89104031576,500.0
30,165.5,47.4,oui,bac+2,Auvergne-Rhône-Alpes,oui,2437,marié,0.84,1036.38,11947.908649544055
31,172.7,56.4,oui,bac,Corse,non,2531,veuf,0.63,714.02,500.0
48,173.0,80.8,oui,doctorat,Normandie,non,4045,veuf,0.19,10000.0,38827.39750794823
39,178.1,49.9,oui,bac+2,Occitanie,oui,2930,veuf,0.28,10000.0,15306.671395114714
68,164.6,72.7,oui,aucun,Provence-Alpes-Côte d’Azur,oui,1248,marié,0.34,800.91,500.0
33,165.9,44.5,non,doctorat,Corse,oui,1986,divorcé,0.56,1083.63,6979.042641933249
46,168.4,75.2,oui,bac+2,Auvergne-Rhône-Alpes,oui,3437,marié,0.93,10000.0,21172.626997293148
53,167.7,83.8,oui,bac,Bretagne,non,1964,veuf,0.2,5175.89104031576,23577.333299950948
27,149.5,77.9,non,doctorat,Hauts-de-France,non,1764,marié,0.33,5000.0,500.0
43,169.4,53.5,non,aucun,Île-de-France,oui,599,marié,0.57,5175.89104031576,500.0
72,162.5,101.7,non,doctorat,Bretagne,oui,3079,marié,0.35,5000.0,15060.755418794995
23,165.2,64.5,non,bac+2,Hauts-de-France,oui,4013,célibataire,0.22,5000.0,500.0
26,165.5,58.9,oui,aucun,Auvergne-Rhône-Alpes,oui,1302,veuf,0.57,1073.53,500.0
19,174.6,76.9,non,aucun,Hauts-de-France,oui,500,divorcé,0.68,10000.0,500.0
56,189.0,71.3,oui,bac,Normandie,non,2946,marié,0.5,838.39,18830.95864238332
36,159.0,100.3,oui,bac,Corse,non,1941,célibataire,0.72,5175.89104031576,500.0
38,184.4,80.9,oui,aucun,Île-de-France,non,4452,divorcé,0.77,5175.89104031576,26090.535087497414
48,162.9,71.1,oui,bac+2,Normandie,oui,3395,marié,0.03,636.91,500.0
74,172.0,42.5,oui,bac,Bretagne,oui,3047,veuf,0.69,5000.0,14951.326066062858
38,180.0,69.1,non,bac,Normandie,oui,2880,marié,0.7,5000.0,1473.5200239223334
45,170.4,48.5,non,doctorat,Bretagne,oui,3146,marié,0.7,10000.0,20104.60136465834
69,177.6,99.8,oui,bac+2,Normandie,non,546,marié,0.97,10000.0,11482.151167716658
51,157.2,69.5,oui,bac+2,Auvergne-Rhône-Alpes,oui,4267,divorcé,0.96,5000.0,22449.39855282556
26,159.1,60.7,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,2088,veuf,0.32,5175.89104031576,20484.981891842057
48,179.4,78.6,oui,bac,Normandie,non,2232,marié,0.81,754.91,14435.595475419064
74,171.6,79.1,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,2691,marié,0.2,969.96,500.0
53,163.3,62.5,non,doctorat,Île-de-France,non,1475,veuf,0.58,5175.89104031576,500.0
22,159.6,82.4,oui,aucun,Provence-Alpes-Côte d’Azur,non,698,marié,0.51,5175.89104031576,1804.7224221419824
38,168.6,73.0,oui,bac+2,Bretagne,non,1294,marié,0.45,5175.89104031576,500.0
47,167.6,79.7,non,bac,Auvergne-Rhône-Alpes,non,2620,marié,0.74,5000.0,7542.823725513853
28,164.2,47.2,non,aucun,Occitanie,oui,2167,veuf,0.18,5175.89104031576,500.0
31,177.3,74.8,oui,aucun,Normandie,non,1623,veuf,0.51,5175.89104031576,2407.834369126133
28,172.8,65.4,non,bac+2,Occitanie,oui,2623,divorcé,0.79,5175.89104031576,2012.032997487594
71,160.0,85.0,non,aucun,Corse,oui,2622,célibataire,0.41,5000.0,500.0
50,163.3,67.3,oui,aucun,Corse,oui,2858,veuf,0.46,856.78,500.0
26,165.2,80.4,non,bac+2,Auvergne-Rhône-Alpes,oui,4245,célibataire,0.42,683.76,8781.106659174166
68,166.0,80.7,oui,bac+2,Auvergne-Rhône-Alpes,oui,1795,veuf,0.07,5000.0,16913.271530693055
68,161.3,90.1,oui,master,Auvergne-Rhône-Alpes,non,500,divorcé,0.96,1094.8,17814.286530367346
66,153.3,97.6,oui,aucun,Occitanie,non,4716,veuf,0.66,10000.0,35398.55546099379
36,166.8,68.1,non,aucun,Île-de-France,non,2164,marié,0.22,5175.89104031576,17157.233553829006
45,185.6,64.6,oui,master,Normandie,oui,2146,marié,0.5,663.84,500.0
32,175.6,84.0,non,aucun,Bretagne,oui,3974,célibataire,0.29,5000.0,2241.3585647215973
51,182.4,75.0,non,bac+2,Bretagne,oui,500,divorcé,0.86,5000.0,2752.7461889269243
67,174.6,82.3,non,bac,Hauts-de-France,oui,1592,marié,0.1,750.38,500.0
27,155.9,45.1,oui,bac,Provence-Alpes-Côte d’Azur,oui,3718,marié,0.25,931.91,500.0
50,176.0,92.5,oui,bac+2,Hauts-de-France,non,1979,divorcé,0.92,901.51,500.0
28,167.6,73.0,non,aucun,Corse,non,2887,marié,0.91,5000.0,3433.083684048845
25,186.2,51.0,non,bac+2,Île-de-France,oui,2370,marié,0.76,10000.0,13729.015736996424
28,168.1,55.4,non,doctorat,Provence-Alpes-Côte d’Azur,oui,4390,divorcé,0.61,5175.89104031576,1891.1723962319727
31,169.6,72.1,non,bac,Occitanie,oui,1423,marié,0.09,5175.89104031576,500.0
71,161.1,54.0,non,master,Normandie,oui,3403,célibataire,0.35,10000.0,500.0
32,159.6,50.7,non,doctorat,Auvergne-Rhône-Alpes,non,2435,divorcé,0.2,5000.0,38233.21786028864
57,175.0,72.5,non,bac,Île-de-France,non,500,marié,0.11,10000.0,13390.503383048135
37,185.9,48.0,oui,master,Normandie,non,2952,célibataire,0.88,5175.89104031576,7757.866187770525
60,167.0,84.3,non,bac,Auvergne-Rhône-Alpes,oui,5908,veuf,0.44,613.12,500.0
46,163.9,90.8,non,bac+2,Île-de-France,oui,2785,veuf,0.78,5000.0,500.0
72,177.0,116.3,non,aucun,Corse,oui,3110,marié,0.34,732.89,500.0
19,169.4,69.6,non,master,Bretagne,non,2972,célibataire,0.61,739.85,32955.72606380208
24,162.6,69.7,oui,master,Île-de-France,oui,1296,divorcé,0.66,1087.32,996.1802002025788
41,185.9,46.0,non,master,Hauts-de-France,non,4620,marié,1.0,858.54,9205.187909270016
23,161.1,80.0,non,bac+2,Île-de-France,oui,2448,veuf,0.15,10000.0,4245.037783140844
72,177.8,73.3,non,bac+2,Bretagne,oui,2403,marié,0.67,846.76,500.0
32,174.7,51.8,oui,master,Auvergne-Rhône-Alpes,oui,3451,marié,0.42,10000.0,14160.433928568538
36,168.4,59.7,non,bac,Auvergne-Rhône-Alpes,non,964,marié,0.0,5000.0,7593.134527941985
53,172.6,56.4,oui,master,Corse,oui,1837,célibataire,0.05,1271.1,500.0
30,177.5,56.5,non,bac,Hauts-de-France,oui,5264,marié,0.09,685.99,4718.767520600533
49,184.9,77.1,oui,aucun,Île-de-France,non,5029,veuf,0.22,10000.0,5467.298925157802
56,167.3,84.9,oui,bac,Auvergne-Rhône-Alpes,non,4721,marié,0.74,1078.33,26348.65728251668
21,169.5,45.5,oui,bac,Île-de-France,non,2482,célibataire,0.07,5175.89104031576,17625.92739488669
38,165.9,59.8,non,bac,Provence-Alpes-Côte d’Azur,oui,1733,marié,0.61,5175.89104031576,500.0
26,166.4,61.9,oui,bac,Île-de-France,oui,3692,veuf,0.67,5000.0,500.0
37,166.0,63.3,oui,aucun,Auvergne-Rhône-Alpes,non,3565,marié,0.68,5175.89104031576,500.0
58,161.2,63.3,oui,doctorat,Normandie,non,1513,marié,0.76,10000.0,18716.7702567452
38,184.1,63.6,oui,bac,Hauts-de-France,non,1830,marié,0.33,10000.0,1621.276845773688
35,169.7,62.1,oui,doctorat,Auvergne-Rhône-Alpes,non,1694,célibataire,0.44,5175.89104031576,6041.943182967654
23,152.8,73.2,non,master,Provence-Alpes-Côte d’Azur,oui,2934,divorcé,0.67,1218.85,19503.035710789536
66,167.7,58.0,oui,aucun,Occitanie,non,4130,marié,0.62,5000.0,17098.347502032953
75,177.8,77.5,oui,aucun,Auvergne-Rhône-Alpes,non,2665,divorcé,0.05,611.0,14661.48621493931
35,168.9,60.8,oui,aucun,Occitanie,non,3037,divorcé,0.86,10000.0,500.0
33,156.0,37.5,oui,bac,Bretagne,oui,2837,veuf,0.13,10000.0,500.0
73,166.3,75.1,non,bac,Auvergne-Rhône-Alpes,oui,2876,marié,0.31,5175.89104031576,500.0
53,162.0,74.3,non,bac,Normandie,non,1793,veuf,0.19,5000.0,500.0
36,163.1,84.0,non,doctorat,Provence-Alpes-Côte d’Azur,oui,2921,célibataire,0.11,10000.0,14139.052657121674
74,169.1,87.8,non,master,Auvergne-Rhône-Alpes,non,2497,veuf,0.41,5175.89104031576,22137.52624637979
34,159.3,68.8,oui,bac,Occitanie,oui,3537,veuf,0.44,5175.89104031576,20502.81797848341
70,163.0,100.1,non,bac+2,Corse,non,3960,divorcé,0.14,10000.0,500.0
58,185.1,84.7,oui,bac+2,Île-de-France,oui,1359,marié,0.96,5000.0,4998.8865948036
21,182.5,72.4,oui,aucun,Occitanie,non,3699,célibataire,0.98,669.98,500.0
23,174.4,65.7,oui,doctorat,Hauts-de-France,oui,3165,marié,0.69,5000.0,500.0
67,160.0,77.6,non,master,Corse,oui,1564,marié,0.52,5175.89104031576,500.0
48,176.0,73.9,oui,master,Provence-Alpes-Côte d’Azur,oui,3050,veuf,0.3,10000.0,25969.9174665423
19,181.7,57.2,non,aucun,Auvergne-Rhône-Alpes,non,1044,veuf,0.12,5000.0,500.0
32,174.9,82.1,non,doctorat,Normandie,non,4360,divorcé,0.73,10000.0,31359.25933993461
20,154.8,95.4,non,aucun,Normandie,non,3141,marié,0.05,5000.0,500.0
29,175.9,67.8,non,doctorat,Île-de-France,non,2176,célibataire,0.39,947.55,33710.25062819162
33,174.3,77.9,non,master,Bretagne,oui,2185,célibataire,0.42,10000.0,15066.129164102133
49,149.9,66.7,non,bac+2,Provence-Alpes-Côte d’Azur,non,5373,divorcé,0.46,556.66,27859.41517346807
59,177.2,72.5,oui,doctorat,Provence-Alpes-Côte d’Azur,non,2650,célibataire,0.0,5000.0,37942.65916564637
21,167.9,53.4,oui,master,Hauts-de-France,oui,3420,marié,0.6,440.44,7244.857159929931
72,164.2,66.5,oui,bac,Auvergne-Rhône-Alpes,non,831,marié,0.49,1045.32,500.0
26,160.5,79.6,non,aucun,Hauts-de-France,non,2385,veuf,0.31,5175.89104031576,500.0
72,164.3,97.1,non,bac+2,Corse,oui,2604,célibataire,0.94,5175.89104031576,500.0
26,171.9,113.0,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,2471,divorcé,0.41,1078.56,14359.499029779896
38,180.0,69.7,non,doctorat,Île-de-France,oui,2783,marié,0.91,546.22,34121.242876200005
62,166.2,42.3,oui,master,Île-de-France,oui,2762,veuf,0.89,1111.02,1113.9861153742345
22,160.9,71.2,oui,master,Hauts-de-France,oui,1159,marié,0.84,5000.0,2637.7218675939494
46,174.4,71.6,non,bac+2,Île-de-France,non,3574,marié,0.42,5175.89104031576,500.0
47,170.5,73.3,oui,aucun,Occitanie,non,1884,marié,0.13,10000.0,10251.586163297176
28,168.1,50.7,non,master,Auvergne-Rhône-Alpes,oui,5864,marié,0.77,5175.89104031576,31968.62565622661
29,160.8,66.2,oui,bac,Normandie,oui,2628,marié,0.19,10000.0,500.0
48,163.7,54.8,non,aucun,Normandie,non,3089,divorcé,0.08,5175.89104031576,500.0
22,164.7,45.8,non,bac+2,Hauts-de-France,oui,1433,marié,0.02,5175.89104031576,500.0
51,184.2,34.8,oui,aucun,Hauts-de-France,non,1316,célibataire,0.31,697.49,6977.399168154692
26,168.1,95.6,non,bac,Auvergne-Rhône-Alpes,non,1810,divorcé,0.06,10000.0,9075.590979671657
69,170.1,86.9,oui,doctorat,Auvergne-Rhône-Alpes,oui,4136,veuf,0.17,5175.89104031576,5233.694221024736
69,163.3,36.2,non,master,Corse,oui,3525,célibataire,0.12,10000.0,500.0
49,157.2,84.9,non,aucun,Normandie,oui,2715,divorcé,0.21,10000.0,500.0
38,174.2,73.5,oui,bac,Normandie,non,3860,marié,0.55,673.02,4235.039596261998
33,162.3,91.2,oui,master,Normandie,non,792,marié,0.01,5175.89104031576,500.0
27,167.5,37.3,oui,bac+2,Auvergne-Rhône-Alpes,non,1197,célibataire,0.25,10000.0,500.0
36,170.7,80.8,non,doctorat,Normandie,oui,2729,marié,0.85,918.42,500.0
28,154.2,74.5,non,master,Corse,oui,3827,marié,0.22,5175.89104031576,4915.852532042175
58,175.4,87.5,oui,bac,Auvergne-Rhône-Alpes,oui,1662,marié,0.71,5175.89104031576,7886.961730020798
53,170.2,52.5,non,master,Normandie,oui,1676,divorcé,0.62,670.79,2436.2693974263684
70,176.8,70.3,oui,aucun,Île-de-France,non,2796,marié,0.15,5000.0,30586.52615856853
38,162.6,42.7,non,bac,Île-de-France,non,3554,divorcé,0.65,10000.0,29654.813816976588
48,168.7,85.2,oui,aucun,Occitanie,oui,1047,marié,0.71,5175.89104031576,500.0
52,163.9,55.6,non,master,Hauts-de-France,oui,2858,divorcé,0.07,5175.89104031576,500.0
60,167.7,80.6,oui,bac+2,Hauts-de-France,oui,3433,célibataire,0.69,10000.0,16463.83703680166
22,174.7,76.7,oui,master,Auvergne-Rhône-Alpes,non,2407,divorcé,0.41,1402.53,21909.761517504816
67,182.7,59.1,oui,aucun,Île-de-France,oui,2330,marié,0.91,695.87,500.0
19,174.7,86.0,non,master,Normandie,non,1487,célibataire,0.3,10000.0,6670.733013115946
72,170.4,81.1,non,aucun,Bretagne,non,1735,divorcé,0.24,5000.0,8837.099508131607
51,177.6,64.7,oui,aucun,Hauts-de-France,oui,2408,veuf,0.11,845.38,500.0
73,178.8,61.2,oui,aucun,Provence-Alpes-Côte d’Azur,non,4979,marié,0.03,5000.0,19216.365072973123
72,167.8,73.5,non,master,Auvergne-Rhône-Alpes,non,2881,marié,0.73,10000.0,19551.308064955567
63,169.1,70.4,non,master,Provence-Alpes-Côte d’Azur,oui,1943,marié,0.39,10000.0,5240.716314489247
22,172.6,49.3,oui,doctorat,Auvergne-Rhône-Alpes,non,1420,marié,0.87,5000.0,31111.585078887547
58,177.7,64.2,non,bac,Provence-Alpes-Côte d’Azur,oui,1870,divorcé,0.81,5175.89104031576,8667.405727246769
38,181.1,72.1,oui,bac+2,Bretagne,oui,3615,marié,0.86,351.2,25113.963666619173
74,164.7,78.6,oui,doctorat,Normandie,non,4771,célibataire,0.24,446.2,11567.355653187338
26,175.9,74.8,non,master,Hauts-de-France,non,741,marié,0.12,5175.89104031576,5821.480011748009
33,174.4,44.1,non,aucun,Bretagne,non,726,marié,0.85,5000.0,500.0
30,167.4,54.5,non,doctorat,Bretagne,oui,2997,marié,0.65,5175.89104031576,12626.222339561911
57,160.8,86.9,non,bac,Provence-Alpes-Côte d’Azur,non,2133,célibataire,0.95,5000.0,14011.448156357372
52,185.7,66.2,non,bac+2,Île-de-France,non,2863,marié,0.55,10000.0,22579.052649550984
42,168.6,89.5,non,bac+2,Auvergne-Rhône-Alpes,non,1948,veuf,0.18,5000.0,500.0
56,163.0,66.5,non,bac,Normandie,non,1540,marié,0.76,1175.0,2447.5154650770105
62,170.9,78.3,oui,doctorat,Bretagne,oui,2263,marié,0.49,5000.0,13974.391775226995
28,163.7,79.3,oui,doctorat,Auvergne-Rhône-Alpes,oui,3155,marié,0.01,10000.0,23659.75585188861
21,182.5,93.3,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,2195,marié,0.4,5000.0,500.0
61,182.3,87.9,non,bac+2,Occitanie,non,2461,marié,0.98,5175.89104031576,500.0
21,171.7,52.6,oui,bac,Île-de-France,non,3182,célibataire,0.69,5175.89104031576,27707.789581486017
62,176.1,65.9,non,bac+2,Occitanie,non,2945,célibataire,0.31,5000.0,500.0
55,176.2,40.2,oui,bac+2,Occitanie,oui,899,marié,0.61,5175.89104031576,2790.3810981788
57,179.6,56.0,oui,master,Bretagne,non,3263,divorcé,0.23,666.02,30708.702020012974
73,164.9,51.8,non,aucun,Hauts-de-France,non,2061,veuf,0.02,960.45,500.0
46,170.1,69.3,non,bac+2,Bretagne,oui,2000,veuf,0.69,10000.0,7393.75158013242
33,161.8,81.0,oui,aucun,Hauts-de-France,non,2747,célibataire,0.35,10000.0,14073.703922151108
45,164.9,76.0,non,master,Normandie,oui,2495,marié,0.62,5175.89104031576,500.0
39,161.3,60.8,oui,aucun,Corse,non,1968,célibataire,0.72,5000.0,4754.932982799233
68,173.9,99.1,non,master,Île-de-France,oui,4877,célibataire,0.37,712.6,29361.887142293024
34,188.5,59.9,oui,bac+2,Île-de-France,oui,1631,marié,0.22,5175.89104031576,12462.336692236384
38,161.2,75.6,oui,bac,Occitanie,non,500,veuf,0.12,10000.0,10199.944052016024
19,175.1,87.2,oui,aucun,Provence-Alpes-Côte d’Azur,non,1433,célibataire,0.62,10000.0,12422.083619505049
