age,taille,poids,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret
52,178.7,43.2,oui,0,Île-de-France,oui,oui,1881,divorcé,0.08,2021-07-31,1028.83,4106.986035111996
43,154.0,93.2,non,0,Corse,non,non,1992,célibataire,0.54,2025-05-03,10000.0,500.0
72,163.3,70.2,oui,2,Corse,non,non,1929,marié,0.05,2020-04-09,10000.0,500.0
61,164.5,61.4,non,2,Occitanie,non,oui,4065,veuf,0.19,2021-01-08,5000.0,20497.265000311854
35,164.6,59.2,non,1,Corse,oui,oui,3663,marié,0.65,2021-05-12,414.28,500.0
20,156.3,82.7,oui,4,Auvergne-Rhône-Alpes,non,non,4675,célibataire,0.28,2023-08-22,5000.0,15710.590455545474
70,160.5,65.8,non,2,Île-de-France,oui,non,2278,divorcé,0.65,2020-12-08,10000.0,500.0
36,157.9,47.1,non,3,Occitanie,oui,non,1319,marié,0.69,2021-06-29,5175.89104031576,500.0
43,182.6,56.5,non,2,Corse,non,non,3783,,0.73,2024-05-13,773.33,500.0
69,158.5,62.4,non,4,Corse,oui,oui,4482,,0.12,2024-11-07,10000.0,14040.912069639324
20,182.3,69.4,oui,4,Hauts-de-France,non,oui,3738,célibataire,0.35,2021-03-13,5175.89104031576,28857.19324652385
72,182.5,62.5,non,4,Île-de-France,oui,oui,1516,,0.58,2022-09-18,5000.0,26197.652891425936
32,175.1,81.6,non,0,Île-de-France,oui,non,1449,marié,0.07,2020-11-24,10000.0,500.0
46,159.3,71.3,oui,1,Bretagne,non,oui,4273,marié,0.86,2021-08-03,5000.0,26922.83476679464
26,182.7,64.9,non,3,Île-de-France,non,oui,647,divorcé,0.16,2023-01-24,681.23,14442.63221628915
56,179.8,56.8,non,3,Provence-Alpes-Côte d’Azur,oui,oui,1901,veuf,0.63,2024-10-27,5175.89104031576,6176.434555662763
37,172.2,100.1,non,4,Occitanie,non,non,1428,,0.24,2020-09-19,10000.0,500.0
51,176.3,67.7,oui,2,Occitanie,non,oui,1425,,0.15,2022-03-03,518.27,19554.29312460119
75,160.7,84.9,oui,2,Bretagne,oui,oui,1559,divorcé,0.95,2024-05-09,5175.89104031576,1603.958894044668
25,179.3,86.3,oui,4,Île-de-France,oui,non,3403,célibataire,0.55,2024-12-08,5175.89104031576,8020.985872879926
65,173.5,50.7,oui,4,Corse,oui,non,2192,,0.74,2020-04-10,850.77,500.0
60,155.1,73.2,oui,1,Bretagne,non,oui,3602,,0.9,2020-04-01,1029.08,22861.79456782428
57,171.3,109.5,non,3,Corse,oui,oui,2107,célibataire,0.65,2023-01-11,10000.0,5801.595224781476
21,176.6,69.8,non,3,Bretagne,oui,oui,747,divorcé,0.61,2020-05-10,5000.0,6737.0437220161775
47,168.3,65.0,non,3,Corse,oui,non,3366,marié,0.42,2023-06-19,5175.89104031576,500.0
46,160.6,74.0,non,3,Bretagne,non,oui,1820,,0.97,2024-03-12,5000.0,7893.045955084727
60,162.5,62.5,oui,4,Île-de-France,oui,oui,2034,marié,0.1,2020-05-18,10000.0,25078.79356716084
34,163.4,100.3,non,3,Île-de-France,oui,non,3871,,0.91,2021-08-06,5175.89104031576,500.0
71,162.5,82.9,oui,4,Corse,non,non,3012,,0.59,2021-05-08,5000.0,2261.521881785914
40,171.8,98.6,oui,4,Hauts-de-France,non,oui,2297,divorcé,0.75,2022-09-18,10000.0,36142.87266328
51,169.4,64.8,non,0,Normandie,oui,oui,1529,marié,0.59,2024-09-02,5175.89104031576,500.0
25,145.6,49.5,oui,2,Île-de-France,non,non,4314,veuf,0.79,2025-03-20,5175.89104031576,5419.59294159302
70,168.4,49.6,non,4,Corse,oui,oui,3726,,0.29,2022-08-13,10000.0,19072.951075048928
69,159.8,68.5,oui,1,Île-de-France,oui,non,3003,divorcé,0.51,2025-05-28,5175.89104031576,1190.197518363465
23,173.2,78.2,oui,4,Normandie,oui,oui,4431,divorcé,0.51,2023-03-29,10000.0,33933.011722233095
27,170.3,30.2,non,3,Bretagne,oui,oui,2371,,0.52,2024-12-04,5000.0,8475.909092890979
49,156.3,59.8,oui,0,Provence-Alpes-Côte d’Azur,oui,non,3173,veuf,0.49,2022-01-12,5175.89104031576,500.0
70,162.4,69.4,non,4,Île-de-France,non,oui,3930,célibataire,0.48,2025-02-07,5175.89104031576,28079.89992345546
56,171.5,64.6,oui,1,Île-de-France,non,non,2435,célibataire,0.94,2021-05-20,10000.0,500.0
24,165.7,60.7,oui,0,Île-de-France,non,non,2527,,0.27,2025-01-03,5000.0,500.0
50,182.0,61.1,oui,4,Occitanie,oui,non,1007,,0.98,2020-12-18,688.23,500.0
28,162.9,53.7,non,2,Hauts-de-France,non,oui,2538,célibataire,0.3,2022-02-25,10000.0,22200.55242602915
60,175.4,59.6,non,0,Provence-Alpes-Côte d’Azur,non,oui,2094,veuf,0.49,2023-09-21,5175.89104031576,9283.855571221276
24,151.2,67.2,non,1,Normandie,oui,oui,3562,célibataire,0.26,2020-08-14,5175.89104031576,500.0
72,176.3,38.9,non,3,Auvergne-Rhône-Alpes,non,oui,899,divorcé,0.97,2020-04-14,10000.0,14428.313756023645
40,169.2,48.4,non,2,Normandie,oui,oui,2392,,0.48,2023-06-19,894.83,11407.029763763612
28,162.9,66.9,non,0,Île-de-France,non,oui,3281,marié,0.59,2021-06-02,1047.11,8376.704799982605
26,163.1,76.6,non,3,Hauts-de-France,non,non,2543,,0.42,2023-02-02,595.91,500.0
47,173.1,72.1,oui,2,Hauts-de-France,non,non,3431,célibataire,0.12,2024-08-17,5000.0,500.0
18,166.7,70.3,non,3,Corse,oui,non,2670,divorcé,0.13,2020-06-16,358.61,500.0
44,167.5,59.4,oui,4,Normandie,non,non,3240,marié,0.48,2021-10-17,5175.89104031576,4802.988003983614
57,151.3,91.2,non,1,Auvergne-Rhône-Alpes,non,non,3291,divorcé,0.9,2020-05-25,10000.0,500.0
35,151.5,68.0,non,4,Auvergne-Rhône-Alpes,non,oui,3111,célibataire,0.88,2024-03-12,10000.0,25420.07344402305
34,171.8,64.1,non,0,Hauts-de-France,oui,oui,2180,veuf,0.43,2024-04-08,5175.89104031576,500.0
40,182.4,45.7,non,0,Provence-Alpes-Côte d’Azur,oui,oui,1853,divorcé,0.32,2021-05-03,10000.0,500.0
68,171.4,70.8,non,0,Île-de-France,oui,oui,1571,marié,0.1,2021-08-12,5000.0,500.0
26,169.6,62.9,non,4,Corse,oui,non,1226,,0.75,2021-01-10,5000.0,500.0
43,180.2,78.2,oui,4,Hauts-de-France,non,non,2923,marié,0.39,2022-12-20,10000.0,500.0
29,182.9,59.6,non,3,Bretagne,oui,non,1622,célibataire,0.11,2020-02-26,998.27,500.0
69,162.4,72.9,non,1,Normandie,oui,non,2322,célibataire,0.61,2020-07-20,5175.89104031576,500.0
59,175.2,66.6,oui,1,Auvergne-Rhône-Alpes,oui,oui,500,veuf,0.54,2024-04-15,10000.0,6127.869716111422
55,179.1,109.7,non,1,Île-de-France,non,non,3001,célibataire,0.07,2024-01-11,10000.0,500.0
38,183.2,87.0,oui,1,Hauts-de-France,oui,non,3815,marié,0.56,2024-10-19,5000.0,500.0
34,157.3,54.9,oui,3,Corse,non,oui,2977,,0.94,2022-02-09,5000.0,11336.297362326908
51,154.5,72.7,non,1,Normandie,oui,oui,3924,célibataire,0.55,2023-05-12,5175.89104031576,5948.170760662255
49,173.3,57.6,non,2,Hauts-de-France,non,oui,4489,marié,0.65,2020-01-24,5175.89104031576,21612.37044925595
44,173.1,63.9,non,4,Occitanie,oui,non,3792,,0.48,2024-06-02,10000.0,500.0
69,183.5,94.5,oui,1,Provence-Alpes-Côte d’Azur,non,oui,3217,,0.02,2021-08-02,10000.0,30266.82269910013
70,150.9,75.6,non,2,Hauts-de-France,oui,oui,3538,marié,0.26,2023-01-29,5000.0,8038.133550766876
70,179.8,69.5,oui,4,Hauts-de-France,non,non,1584,,0.87,2022-07-12,5175.89104031576,2812.595318098753
51,165.5,77.1,non,4,Occitanie,oui,oui,2146,divorcé,0.7,2021-04-26,10000.0,20574.34265847565
20,168.5,62.4,non,2,Provence-Alpes-Côte d’Azur,non,oui,1429,célibataire,0.02,2023-04-05,5175.89104031576,22011.1062234904
54,168.6,65.9,non,0,Normandie,oui,oui,1650,veuf,0.42,2023-02-09,714.7,500.0
68,183.5,145.2,non,0,Île-de-France,non,oui,1839,divorcé,0.71,2021-09-29,571.45,5061.5601926923455
25,170.8,70.6,non,1,Corse,oui,non,1129,veuf,0.32,2024-01-22,10000.0,500.0
38,167.9,40.8,oui,0,Bretagne,non,oui,2679,célibataire,0.89,2020-12-08,5000.0,29058.06890589024
66,170.7,82.3,non,1,Hauts-de-France,oui,non,4289,veuf,0.91,2024-04-02,417.37,500.0
26,169.2,69.7,non,3,Normandie,oui,non,2484,célibataire,0.71,2022-06-20,10000.0,500.0
38,169.2,59.5,oui,1,Corse,oui,oui,2503,marié,0.44,2021-11-28,5175.89104031576,7197.711623992278
71,176.1,72.5,oui,1,Île-de-France,non,non,500,marié,0.29,2025-05-19,10000.0,2168.3014925625766
56,184.8,43.3,oui,4,Normandie,oui,oui,1124,célibataire,0.42,2020-02-17,524.07,12411.31214263726
40,149.5,70.6,non,2,Occitanie,non,oui,2117,divorcé,0.25,2022-11-11,10000.0,4637.810093883813
45,165.5,83.6,oui,2,Auvergne-Rhône-Alpes,oui,non,1904,marié,0.35,2024-09-09,10000.0,500.0
60,154.8,71.6,oui,3,Hauts-de-France,non,oui,4819,divorcé,0.16,2022-04-18,5175.89104031576,38375.36606328268
74,156.4,53.5,non,0,Île-de-France,non,non,1455,marié,0.33,2021-07-08,698.21,500.0
23,174.0,78.4,non,0,Provence-Alpes-Côte d’Azur,oui,non,500,,1.0,2022-02-02,10000.0,500.0
61,171.9,68.7,oui,4,Hauts-de-France,non,non,500,divorcé,0.8,2020-08-20,5000.0,500.0
52,184.4,69.6,oui,2,Île-de-France,non,oui,2888,,0.69,2020-11-18,5000.0,29542.63792187172
42,179.0,87.3,oui,1,Auvergne-Rhône-Alpes,non,oui,500,célibataire,0.75,2020-08-23,5175.89104031576,14334.790502978738
24,158.2,82.0,non,3,Occitanie,non,non,2092,,0.35,2024-12-21,817.27,500.0
50,152.7,72.0,oui,0,Normandie,non,oui,4925,divorcé,0.54,2024-05-13,5000.0,17724.574472406643
19,173.6,89.5,non,0,Normandie,oui,non,500,divorcé,0.25,2023-03-19,563.72,500.0
57,197.8,72.7,oui,1,Bretagne,oui,non,2261,célibataire,0.31,2021-12-19,5175.89104031576,500.0
52,166.8,72.8,oui,3,Normandie,non,oui,3449,,0.12,2024-07-12,5175.89104031576,30648.49801819472
20,160.6,86.7,non,2,Occitanie,non,non,3367,veuf,0.4,2021-12-30,5000.0,4220.05296989734
29,159.6,68.0,oui,0,Occitanie,non,oui,2163,veuf,0.81,2022-09-04,847.28,7297.947277307056
42,161.9,60.4,non,1,Corse,non,non,2248,célibataire,0.03,2020-05-09,270.33,500.0
19,157.5,61.3,non,3,Provence-Alpes-Côte d’Azur,oui,oui,3701,divorcé,0.89,2022-07-27,660.0,20404.007101959724
42,174.6,82.7,non,1,Île-de-France,oui,non,792,,0.23,2022-11-23,5000.0,500.0
47,181.7,70.2,non,0,Corse,non,oui,3027,veuf,0.53,2025-03-23,5000.0,500.0
31,164.0,68.6,oui,2,Bretagne,non,oui,1286,célibataire,0.9,2021-08-20,1172.6,20360.58418007003
55,159.6,85.1,non,4,Occitanie,non,non,963,veuf,0.59,2021-11-12,5175.89104031576,500.0
18,167.0,67.4,oui,0,Normandie,oui,oui,3092,célibataire,0.93,2022-07-09,10000.0,2137.4495865119416
45,164.3,59.8,oui,0,Hauts-de-France,non,oui,1353,veuf,0.15,2023-01-12,495.46,11091.778693950411
56,172.5,75.7,non,0,Occitanie,non,oui,2167,célibataire,0.98,2024-01-06,5000.0,10567.42401127163
51,182.2,57.0,oui,4,Île-de-France,non,oui,4439,divorcé,0.75,2022-08-12,5000.0,42750.98637315525
37,164.5,59.0,non,3,Provence-Alpes-Côte d’Azur,non,oui,1736,,0.63,2022-12-10,5175.89104031576,19586.0762412498
65,175.8,76.3,oui,1,Occitanie,non,oui,669,veuf,0.99,2023-09-21,5175.89104031576,12099.492777601914
50,171.9,64.3,oui,1,Occitanie,oui,non,2284,veuf,0.25,2022-12-09,5175.89104031576,500.0
62,172.2,85.7,oui,1,Hauts-de-France,non,non,2649,marié,0.12,2021-04-08,915.72,500.0
74,146.4,94.5,non,3,Occitanie,non,oui,3389,,0.51,2020-06-14,5175.89104031576,17459.05262313533
64,168.6,89.8,non,2,Corse,oui,oui,2889,célibataire,0.63,2024-03-13,5000.0,500.0
21,169.8,99.7,oui,3,Provence-Alpes-Côte d’Azur,non,non,500,veuf,0.81,2024-09-22,1063.35,500.0
47,165.2,75.2,oui,2,Hauts-de-France,oui,oui,3013,célibataire,0.49,2024-05-23,5175.89104031576,20598.3563482812
36,190.5,91.8,non,3,Normandie,non,non,3062,célibataire,0.74,2021-12-30,5000.0,500.0
25,176.7,60.3,oui,4,Provence-Alpes-Côte d’Azur,non,oui,3089,,0.48,2020-10-21,10000.0,37399.6670821013
49,168.5,57.3,oui,4,Bretagne,oui,oui,1557,veuf,0.75,2021-10-17,5000.0,20056.794915547514
65,170.6,71.8,non,1,Île-de-France,non,oui,3888,marié,0.63,2021-12-07,5000.0,22130.63222840987
25,149.4,71.0,non,0,Île-de-France,oui,oui,1651,célibataire,0.29,2025-05-10,10000.0,500.0
38,176.9,47.7,oui,0,Corse,oui,oui,4682,,0.04,2020-06-04,5175.89104031576,4591.209243175377
31,163.1,83.5,non,4,Occitanie,oui,non,3609,célibataire,0.19,2022-08-08,762.89,500.0
43,195.3,80.4,non,0,Provence-Alpes-Côte d’Azur,oui,oui,2266,,0.93,2020-07-05,10000.0,10203.308862875749
54,156.5,97.7,non,0,Île-de-France,non,oui,4292,veuf,0.68,2023-04-09,10000.0,22172.379079375605
29,167.2,119.1,non,1,Normandie,non,oui,4895,divorcé,0.43,2023-05-16,5000.0,23389.51071048519
37,154.9,88.6,non,3,Auvergne-Rhône-Alpes,oui,oui,2728,veuf,0.21,2023-03-16,10000.0,14521.522688995388
34,183.2,74.7,non,2,Normandie,non,oui,500,divorcé,0.05,2022-05-08,5000.0,500.0
73,165.7,99.3,oui,2,Île-de-France,oui,oui,3452,,0.04,2020-11-15,589.92,24287.99102342265
56,174.5,72.3,oui,3,Bretagne,non,non,3951,marié,0.51,2020-07-27,857.84,5118.454894536637
21,161.7,66.2,non,4,Bretagne,non,non,4682,,0.15,2025-05-16,10000.0,17549.50342867689
40,167.9,73.2,oui,2,Corse,non,non,2150,célibataire,0.19,2020-06-04,1056.43,500.0
46,169.3,71.5,oui,3,Provence-Alpes-Côte d’Azur,oui,non,2519,,0.98,2021-10-06,347.77,500.0
37,160.5,83.5,oui,4,Auvergne-Rhône-Alpes,non,non,993,veuf,0.27,2020-09-21,998.73,500.0
22,171.3,76.2,oui,4,Corse,oui,oui,2109,célibataire,0.96,2021-06-20,908.54,10792.3901706821
23,154.0,90.7,non,1,Normandie,non,non,500,,0.14,2021-04-21,5175.89104031576,500.0
45,169.4,66.0,non,4,Bretagne,non,oui,3281,divorcé,0.23,2021-05-01,10000.0,36488.91702247232
71,167.6,55.1,non,4,Occitanie,non,oui,500,,0.46,2020-04-04,5175.89104031576,13140.642092781516
49,157.5,81.4,oui,4,Hauts-de-France,non,oui,1875,marié,0.99,2022-08-11,5175.89104031576,34635.661077110126
69,166.8,96.4,oui,1,Provence-Alpes-Côte d’Azur,non,oui,2823,marié,0.1,2021-10-01,10000.0,23124.904595143067
38,166.5,56.7,oui,0,Bretagne,non,non,3486,,0.39,2022-10-02,10000.0,500.0
55,183.7,56.6,oui,3,Hauts-de-France,non,oui,2145,marié,0.17,2022-02-20,5000.0,23305.20524108271
52,141.7,53.8,oui,3,Auvergne-Rhône-Alpes,non,oui,2046,veuf,0.46,2024-10-17,5175.89104031576,18671.445967623644
31,162.3,75.4,non,4,Hauts-de-France,non,non,4754,,0.54,2023-09-30,5175.89104031576,15609.991480806057
54,162.5,69.5,non,4,Auvergne-Rhône-Alpes,oui,non,1464,célibataire,0.32,2020-11-06,397.78,500.0
34,164.8,90.7,oui,3,Auvergne-Rhône-Alpes,non,oui,3366,divorcé,0.68,2022-11-12,5175.89104031576,29230.3405532146
26,160.9,56.1,oui,1,Provence-Alpes-Côte d’Azur,oui,oui,500,,0.61,2020-07-03,745.66,500.0
68,177.5,72.9,oui,4,Occitanie,oui,non,2707,divorcé,0.45,2022-08-20,10000.0,500.0
45,171.3,93.4,oui,0,Hauts-de-France,oui,oui,2518,veuf,0.86,2023-07-11,10000.0,500.0
71,160.6,98.4,non,0,Hauts-de-France,oui,oui,2066,marié,0.97,2024-03-30,5175.89104031576,500.0
26,195.4,52.6,oui,0,Normandie,oui,oui,2575,marié,0.85,2021-10-13,5175.89104031576,500.0
44,167.6,75.0,non,3,Hauts-de-France,oui,non,969,marié,0.24,2022-04-28,5175.89104031576,500.0
63,172.9,66.7,oui,4,Normandie,non,oui,1939,veuf,0.45,2023-12-16,10000.0,19583.13696015269
68,164.0,96.5,non,2,Occitanie,oui,oui,2570,marié,0.49,2020-12-09,10000.0,2502.644834658861
21,176.2,41.1,oui,0,Auvergne-Rhône-Alpes,non,oui,4345,,0.23,2020-01-25,5175.89104031576,23333.146224276992
47,175.8,103.9,non,2,Bretagne,non,non,2649,divorcé,0.63,2023-08-07,5175.89104031576,500.0
33,169.7,65.0,oui,0,Occitanie,non,non,2430,divorcé,0.76,2020-07-27,5175.89104031576,500.0
63,178.2,69.1,non,0,Provence-Alpes-Côte d’Azur,non,non,2588,célibataire,0.04,2024-06-25,5175.89104031576,500.0
74,177.5,74.5,non,1,Île-de-France,oui,oui,2305,veuf,0.46,2021-10-04,5175.89104031576,500.0
23,184.6,63.1,non,3,Normandie,non,non,500,célibataire,0.58,2024-12-06,607.38,500.0
50,162.6,81.4,non,3,Hauts-de-France,non,non,881,célibataire,0.98,2021-07-17,5175.89104031576,500.0
21,173.7,45.8,non,4,Provence-Alpes-Côte d’Azur,non,non,4187,divorcé,0.26,2023-04-25,10000.0,12183.02311198201
57,166.6,66.0,oui,0,Île-de-France,oui,oui,1615,,0.59,2021-03-17,671.45,6081.925621554546
39,164.3,51.5,non,4,Occitanie,oui,oui,1981,veuf,0.99,2025-02-06,5000.0,9420.651157219008
20,170.3,70.8,oui,1,Auvergne-Rhône-Alpes,oui,non,3852,,0.37,2020-02-07,5175.89104031576,500.0
25,162.4,65.0,non,2,Auvergne-Rhône-Alpes,non,non,946,marié,0.91,2024-06-30,10000.0,500.0
36,173.0,45.3,non,1,Provence-Alpes-Côte d’Azur,oui,oui,1358,divorcé,0.35,2024-04-23,10000.0,500.0
52,179.5,66.7,oui,0,Normandie,non,non,1978,veuf,0.17,2023-02-18,10000.0,500.0
50,166.6,75.2,oui,2,Corse,non,oui,3142,célibataire,0.12,2023-10-12,5000.0,4792.3119247859
61,172.3,91.0,oui,0,Île-de-France,non,non,2061,divorcé,0.58,2024-09-30,803.53,500.0
25,166.1,105.3,oui,3,Bretagne,oui,oui,3336,marié,0.66,2020-04-21,5175.89104031576,17960.37004122034
69,177.9,89.9,oui,0,Auvergne-Rhône-Alpes,oui,oui,4944,célibataire,0.18,2022-11-30,5175.89104031576,12873.031183839874
51,160.8,53.6,oui,0,Île-de-France,non,non,2682,veuf,0.45,2020-05-09,5175.89104031576,500.0
50,176.9,55.2,non,3,Occitanie,non,non,500,,0.46,2022-11-08,5000.0,500.0
69,173.6,43.5,non,1,Hauts-de-France,non,oui,4122,,0.14,2021-10-01,5000.0,6641.673299403863
36,171.8,82.3,non,4,Provence-Alpes-Côte d’Azur,non,oui,2254,,0.94,2020-09-17,10000.0,25653.8548432962
64,175.2,57.3,oui,2,Occitanie,oui,oui,4504,divorcé,0.86,2023-08-25,5000.0,24423.367356687104
45,169.5,73.3,oui,4,Corse,oui,non,2453,divorcé,0.49,2020-12-30,148.04,500.0
53,165.7,39.8,oui,0,Corse,oui,oui,2496,divorcé,0.72,2022-10-31,10000.0,500.0
47,171.0,87.3,non,4,Auvergne-Rhône-Alpes,non,oui,2926,marié,0.23,2021-09-17,10000.0,31112.626523884173
42,153.4,70.6,non,1,Provence-Alpes-Côte d’Azur,oui,non,1384,marié,0.76,2022-03-06,1008.07,500.0
29,176.2,51.2,oui,3,Provence-Alpes-Côte d’Azur,non,non,2883,,0.37,2020-04-26,10000.0,6280.086769515965
24,174.3,64.1,non,2,Bretagne,oui,non,500,veuf,0.65,2022-08-30,5000.0,500.0
46,170.7,76.4,non,1,Auvergne-Rhône-Alpes,non,oui,896,,0.3,2023-06-02,5175.89104031576,12874.556201202864
40,171.6,44.8,non,2,Corse,oui,non,3717,célibataire,0.47,2025-01-03,5000.0,500.0
22,159.2,52.0,non,4,Corse,oui,non,1715,célibataire,0.69,2023-03-02,10000.0,500.0
63,164.1,33.3,oui,1,Auvergne-Rhône-Alpes,non,oui,2695,célibataire,0.83,2022-02-22,1251.6,24477.86455455515
31,176.5,74.4,non,2,Provence-Alpes-Côte d’Azur,oui,non,2600,divorcé,0.8,2021-03-15,762.63,500.0
63,182.1,72.1,oui,4,Provence-Alpes-Côte d’Azur,non,non,536,,0.52,2024-01-29,5175.89104031576,500.0
33,158.9,70.2,non,0,Bretagne,oui,oui,1431,divorcé,0.15,2022-11-13,10000.0,500.0
61,176.5,72.0,non,3,Bretagne,oui,non,3153,célibataire,0.75,2023-01-20,829.72,500.0
29,176.3,72.7,oui,3,Hauts-de-France,non,oui,1930,marié,0.0,2023-11-26,10000.0,17537.5768626497
48,168.9,87.2,non,4,Corse,oui,oui,4893,célibataire,0.83,2024-06-21,5000.0,6652.601907887115
59,169.6,79.4,oui,0,Normandie,oui,oui,3204,veuf,0.4,2020-01-24,654.42,500.0
24,166.8,82.4,non,4,Corse,non,oui,2995,veuf,0.59,2025-02-24,5175.89104031576,22622.68444829474
60,170.0,88.8,non,0,Provence-Alpes-Côte d’Azur,non,oui,1187,,0.94,2023-12-14,5175.89104031576,6243.547085675631
60,168.4,55.2,non,2,Île-de-France,oui,oui,2443,,0.91,2021-04-23,10000.0,6043.441235351164
74,182.6,58.6,oui,1,Provence-Alpes-Côte d’Azur,non,oui,3279,,0.41,2021-11-20,5175.89104031576,23798.893125703016
53,160.6,74.1,oui,4,Île-de-France,oui,oui,2764,,0.7,2024-11-21,10000.0,34427.4067352318
69,189.6,61.7,non,0,Hauts-de-France,oui,oui,1549,célibataire,0.82,2024-05-01,5175.89104031576,500.0
30,173.8,95.8,oui,3,Hauts-de-France,non,oui,1572,,0.46,2020-06-14,5000.0,21049.649662948512
42,179.7,68.0,oui,3,Auvergne-Rhône-Alpes,oui,oui,2814,,0.64,2023-11-10,5000.0,22986.86900407216
20,180.1,81.0,non,4,Provence-Alpes-Côte d’Azur,oui,non,1649,marié,0.24,2021-01-07,5175.89104031576,500.0
41,154.3,82.9,non,1,Hauts-de-France,oui,oui,3138,,0.85,2024-08-15,5000.0,500.0
66,156.5,79.8,non,1,Auvergne-Rhône-Alpes,non,oui,3162,veuf,0.58,2022-03-20,5000.0,10982.076331042272
65,175.2,84.3,oui,3,Île-de-France,oui,oui,1856,veuf,0.99,2020-08-12,10000.0,28274.42534285644
21,175.5,52.8,oui,3,Corse,non,oui,2658,marié,0.09,2020-09-02,5175.89104031576,21321.56672710261
34,172.2,54.7,oui,3,Bretagne,oui,non,1389,,0.47,2020-03-20,5175.89104031576,500.0
18,160.3,61.3,oui,1,Occitanie,oui,oui,3598,veuf,0.44,2022-05-26,5000.0,14707.494346449566
33,173.4,72.1,oui,0,Île-de-France,non,oui,2201,,0.18,2020-10-02,5000.0,14594.453914396168
63,181.2,62.0,oui,2,Normandie,non,oui,4304,,0.74,2021-10-28,5175.89104031576,26907.15136647973
60,171.4,62.6,oui,3,Auvergne-Rhône-Alpes,non,oui,2120,veuf,0.72,2020-10-29,5000.0,18708.278434555887
19,166.6,82.7,non,1,Corse,oui,oui,4658,,0.84,2022-05-09,5000.0,8600.221570401316
59,169.3,85.7,non,3,Corse,non,oui,1596,veuf,0.65,2020-04-02,1006.21,10795.14829828503
48,183.4,52.0,oui,2,Corse,oui,oui,2695,divorcé,0.89,2024-01-01,5000.0,3282.616970746021
40,179.9,60.9,non,0,Hauts-de-France,oui,oui,929,,0.93,2022-08-06,5175.89104031576,500.0
35,171.1,76.5,non,3,Provence-Alpes-Côte d’Azur,non,non,1965,divorcé,0.46,2020-05-21,10000.0,500.0
43,170.1,74.1,oui,1,Auvergne-Rhône-Alpes,oui,oui,1622,divorcé,0.77,2023-04-26,5000.0,13482.61574743173
67,165.5,68.6,oui,0,Hauts-de-France,oui,oui,2327,marié,0.58,2024-12-14,10000.0,8255.097588643775
21,177.9,71.8,oui,0,Auvergne-Rhône-Alpes,oui,non,3325,divorcé,0.15,2025-03-05,5175.89104031576,500.0
69,177.9,75.6,non,4,Corse,non,non,6538,marié,0.39,2020-06-03,716.03,11272.659120272683
45,170.7,57.0,non,3,Bretagne,non,oui,3328,veuf,0.2,2025-03-11,5175.89104031576,22154.795561381947
23,160.6,41.8,non,4,Provence-Alpes-Côte d’Azur,oui,oui,2694,marié,0.62,2020-06-14,5175.89104031576,25805.445066223645
64,177.7,52.7,non,1,Provence-Alpes-Côte d’Azur,oui,oui,1938,célibataire,0.81,2020-12-25,5175.89104031576,8243.965842906731
26,177.7,53.8,non,1,Auvergne-Rhône-Alpes,oui,oui,1885,célibataire,0.68,2022-06-27,5175.89104031576,625.181791164074
60,133.4,71.2,non,1,Normandie,oui,non,1506,marié,0.55,2022-12-20,657.47,500.0
18,185.8,61.7,oui,1,Normandie,non,non,500,divorcé,0.48,2022-05-13,10000.0,500.0
72,174.5,75.4,oui,1,Hauts-de-France,non,oui,500,veuf,0.65,2024-07-02,891.72,1875.577048194616
41,137.9,53.9,non,2,Provence-Alpes-Côte d’Azur,non,oui,4703,veuf,0.32,2021-08-04,445.01,28360.07700017293
38,164.8,66.1,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,2890,divorcé,0.32,2024-02-21,10000.0,15489.229529015667
75,163.6,118.1,non,3,Île-de-France,non,non,791,divorcé,0.97,2025-04-04,10000.0,500.0
50,191.5,44.1,oui,3,Auvergne-Rhône-Alpes,oui,oui,3184,,0.94,2024-11-04,5175.89104031576,23694.30682435365
34,160.2,57.2,oui,2,Normandie,oui,non,2381,marié,0.13,2020-03-31,871.49,500.0
59,165.8,55.8,non,3,Normandie,oui,oui,4687,célibataire,0.26,2021-04-15,927.47,25025.308349157804
20,163.1,69.8,oui,3,Normandie,non,non,1483,célibataire,0.03,2022-02-25,5000.0,500.0
22,150.1,68.4,oui,3,Normandie,non,oui,1193,célibataire,0.62,2024-05-25,10000.0,14431.899627318558
43,195.2,79.6,oui,0,Île-de-France,oui,oui,2829,veuf,0.33,2020-11-19,401.22,3600.6258579204514
65,152.2,62.1,non,2,Hauts-de-France,non,oui,3613,célibataire,0.99,2020-01-22,5000.0,15575.458114561729
33,165.9,61.6,non,2,Provence-Alpes-Côte d’Azur,oui,oui,1658,veuf,0.23,2020-04-09,5000.0,500.0
39,153.9,67.4,non,3,Normandie,non,non,1542,marié,0.34,2021-11-30,5175.89104031576,500.0
68,161.1,52.6,oui,0,Occitanie,oui,non,2150,divorcé,0.74,2021-08-20,5000.0,500.0
70,167.5,67.4,oui,1,Bretagne,non,oui,1540,divorcé,0.16,2024-05-20,5175.89104031576,13606.720813252272
